congress,congress_year,name,chamber,state,party,date_of_birth,birth_year,age_at_start,generation
57,1901,Frederick Kern,House,IL,Democrat,1864-09-02,1864.0,36.0,Pre-G.I.
58,1903,Frederick Kern,House,IL,Democrat,1864-09-02,1864.0,38.0,Pre-G.I.
57,1901,Rudolph Kleberg,House,TX,Democrat,1847-06-26,1847.0,53.0,Pre-G.I.
58,1903,Rudolph Kleberg,House,TX,Democrat,1847-06-26,1847.0,55.0,Pre-G.I.
57,1901,William Knox,House,MA,Republican,1843-09-10,1843.0,57.0,Pre-G.I.
58,1903,William Knox,House,MA,Republican,1843-09-10,1843.0,59.0,Pre-G.I.
57,1901,Samuel Lanham,House,TX,Democrat,1846-07-04,1846.0,54.0,Pre-G.I.
58,1903,Samuel Lanham,House,TX,Democrat,1846-07-04,1846.0,56.0,Pre-G.I.
57,1901,Montague Lessler,House,NY,Republican,1869-01-01,1869.0,32.0,Pre-G.I.
58,1903,Montague Lessler,House,NY,Republican,1869-01-01,1869.0,34.0,Pre-G.I.
57,1901,Robert Lewis,House,PA,Republican,1864-12-30,1864.0,36.0,Pre-G.I.
58,1903,Robert Lewis,House,PA,Republican,1864-12-30,1864.0,38.0,Pre-G.I.
57,1901,Eugene Loud,House,CA,Republican,1847-03-12,1847.0,53.0,Pre-G.I.
58,1903,Eugene Loud,House,CA,Republican,1847-03-12,1847.0,55.0,Pre-G.I.
57,1901,Philip McCulloch,House,AR,Democrat,1851-06-23,1851.0,49.0,Pre-G.I.
58,1903,Philip McCulloch,House,AR,Democrat,1851-06-23,1851.0,51.0,Pre-G.I.
57,1901,James McMillan,Senate,MI,Republican,1838-05-12,1838.0,62.0,Pre-G.I.
58,1903,James McMillan,Senate,MI,Republican,1838-05-12,1838.0,64.0,Pre-G.I.
57,1901,Thomas McRae,House,AR,Democrat,1851-12-21,1851.0,49.0,Pre-G.I.
58,1903,Thomas McRae,House,AR,Democrat,1851-12-21,1851.0,51.0,Pre-G.I.
57,1901,David Mercer,House,NE,Republican,1857-07-09,1857.0,43.0,Pre-G.I.
58,1903,David Mercer,House,NE,Republican,1857-07-09,1857.0,45.0,Pre-G.I.
57,1901,J. Mickey,House,IL,Democrat,1856-01-05,1856.0,44.0,Pre-G.I.
58,1903,J. Mickey,House,IL,Democrat,1856-01-05,1856.0,46.0,Pre-G.I.
57,1901,Joseph Millard,Senate,NE,Republican,1836-04-20,1836.0,64.0,Pre-G.I.
58,1903,Joseph Millard,Senate,NE,Republican,1836-04-20,1836.0,66.0,Pre-G.I.
59,1905,Joseph Millard,Senate,NE,Republican,1836-04-20,1836.0,68.0,Pre-G.I.
60,1907,Joseph Millard,Senate,NE,Republican,1836-04-20,1836.0,70.0,Pre-G.I.
57,1901,John Mitchell,Senate,OR,Republican,1835-06-22,1835.0,65.0,Pre-G.I.
58,1903,John Mitchell,Senate,OR,Republican,1835-06-22,1835.0,67.0,Pre-G.I.
59,1905,John Mitchell,Senate,OR,Republican,1835-06-22,1835.0,69.0,Pre-G.I.
57,1901,James Moody,House,NC,Republican,1858-02-12,1858.0,42.0,Pre-G.I.
58,1903,James Moody,House,NC,Republican,1858-02-12,1858.0,44.0,Pre-G.I.
57,1901,Malcolm Moody,House,OR,Republican,1854-11-30,1854.0,46.0,Pre-G.I.
58,1903,Malcolm Moody,House,OR,Republican,1854-11-30,1854.0,48.0,Pre-G.I.
57,1901,William Moody,House,MA,Republican,1853-12-23,1853.0,47.0,Pre-G.I.
58,1903,William Moody,House,MA,Republican,1853-12-23,1853.0,49.0,Pre-G.I.
57,1901,John Morgan,Senate,AL,Democrat,1824-06-20,1824.0,76.0,Pre-G.I.
58,1903,John Morgan,Senate,AL,Democrat,1824-06-20,1824.0,78.0,Pre-G.I.
59,1905,John Morgan,Senate,AL,Democrat,1824-06-20,1824.0,80.0,Pre-G.I.
60,1907,John Morgan,Senate,AL,Democrat,1824-06-20,1824.0,82.0,Pre-G.I.
57,1901,Robert Morris,House,MN,Republican,1853-06-30,1853.0,47.0,Pre-G.I.
58,1903,Robert Morris,House,MN,Republican,1853-06-30,1853.0,49.0,Pre-G.I.
57,1901,John Moss,House,KY,Republican,1868-01-03,1868.0,33.0,Pre-G.I.
58,1903,John Moss,House,KY,Republican,1868-01-03,1868.0,35.0,Pre-G.I.
57,1901,Nicholas Muller,House,NY,Democrat,1836-11-15,1836.0,64.0,Pre-G.I.
58,1903,Nicholas Muller,House,NY,Democrat,1836-11-15,1836.0,66.0,Pre-G.I.
57,1901,Howard Mutchler,House,PA,Democrat,1859-02-12,1859.0,41.0,Pre-G.I.
58,1903,Howard Mutchler,House,PA,Democrat,1859-02-12,1859.0,43.0,Pre-G.I.
57,1901,Henry Naphen,House,MA,Democrat,1852-08-14,1852.0,48.0,Pre-G.I.
58,1903,Henry Naphen,House,MA,Democrat,1852-08-14,1852.0,50.0,Pre-G.I.
57,1901,William Neville,House,NE,Populist,1843-12-29,1843.0,57.0,Pre-G.I.
58,1903,William Neville,House,NE,Populist,1843-12-29,1843.0,59.0,Pre-G.I.
58,1903,James Norton,House,OH,Democrat,1843-11-11,1843.0,59.0,Pre-G.I.
57,1901,Peter Otey,House,VA,Democrat,1840-12-22,1840.0,60.0,Pre-G.I.
57,1901,Thomas Patterson,Senate,CO,Democrat,1839-11-04,1839.0,61.0,Pre-G.I.
58,1903,Thomas Patterson,Senate,CO,Democrat,1839-11-04,1839.0,63.0,Pre-G.I.
59,1905,Thomas Patterson,Senate,CO,Democrat,1839-11-04,1839.0,65.0,Pre-G.I.
60,1907,Thomas Patterson,Senate,CO,Democrat,1839-11-04,1839.0,67.0,Pre-G.I.
57,1901,Rufus Polk,House,PA,Democrat,1866-08-23,1866.0,34.0,Pre-G.I.
58,1903,Rufus Polk,House,PA,Democrat,1866-08-23,1866.0,36.0,Pre-G.I.
57,1901,Cornelius Pugsley,House,NY,Democrat,1850-07-17,1850.0,50.0,Pre-G.I.
58,1903,Cornelius Pugsley,House,NY,Democrat,1850-07-17,1850.0,52.0,Pre-G.I.
57,1901,Matthew Quay,Senate,PA,Republican,1833-09-30,1833.0,67.0,Pre-G.I.
58,1903,Matthew Quay,Senate,PA,Republican,1833-09-30,1833.0,69.0,Pre-G.I.
57,1901,George Ray,House,NY,Republican,1844-02-03,1844.0,56.0,Pre-G.I.
58,1903,George Ray,House,NY,Republican,1844-02-03,1844.0,58.0,Pre-G.I.
57,1901,Walter Reeves,House,IL,Republican,1848-09-25,1848.0,52.0,Pre-G.I.
58,1903,Walter Reeves,House,IL,Republican,1848-09-25,1848.0,54.0,Pre-G.I.
57,1901,William Rhea,House,VA,Democrat,1858-04-20,1858.0,42.0,Pre-G.I.
58,1903,William Rhea,House,VA,Democrat,1858-04-20,1858.0,44.0,Pre-G.I.
57,1901,John Robinson,House,NE,Democrat,1856-05-04,1856.0,44.0,Pre-G.I.
58,1903,John Robinson,House,NE,Democrat,1856-05-04,1856.0,46.0,Pre-G.I.
57,1901,John Rumple,House,IA,Republican,1841-03-04,1841.0,59.0,Pre-G.I.
58,1903,John Rumple,House,IA,Republican,1841-03-04,1841.0,61.0,Pre-G.I.
57,1901,Charles Russell,House,CT,Republican,1852-03-02,1852.0,48.0,Pre-G.I.
58,1903,Charles Russell,House,CT,Republican,1852-03-02,1852.0,50.0,Pre-G.I.
57,1901,Joshua Salmon,House,NJ,Democrat,1846-02-02,1846.0,54.0,Pre-G.I.
58,1903,Joshua Salmon,House,NJ,Democrat,1846-02-02,1846.0,56.0,Pre-G.I.
57,1901,Charles Schirm,House,MD,Republican,1864-08-12,1864.0,36.0,Pre-G.I.
58,1903,Charles Schirm,House,MD,Republican,1864-08-12,1864.0,38.0,Pre-G.I.
57,1901,Thomas Selby,House,IL,Democrat,1840-12-04,1840.0,60.0,Pre-G.I.
58,1903,Thomas Selby,House,IL,Democrat,1840-12-04,1840.0,62.0,Pre-G.I.
57,1901,William Shattuc,House,OH,Republican,1841-06-11,1841.0,59.0,Pre-G.I.
58,1903,William Shattuc,House,OH,Republican,1841-06-11,1841.0,61.0,Pre-G.I.
57,1901,Albert Shaw,House,NY,Republican,1841-12-21,1841.0,59.0,Pre-G.I.
58,1903,Albert Shaw,House,NY,Republican,1841-12-21,1841.0,61.0,Pre-G.I.
57,1901,Carlos Shelden,House,MI,Republican,1840-06-10,1840.0,60.0,Pre-G.I.
58,1903,Carlos Shelden,House,MI,Republican,1840-06-10,1840.0,62.0,Pre-G.I.
57,1901,John Sheppard,House,TX,Democrat,1852-04-13,1852.0,48.0,Pre-G.I.
58,1903,John Sheppard,House,TX,Democrat,1852-04-13,1852.0,50.0,Pre-G.I.
57,1901,Joseph Showalter,House,PA,Republican,1851-02-11,1851.0,49.0,Pre-G.I.
58,1903,Joseph Showalter,House,PA,Republican,1851-02-11,1851.0,51.0,Pre-G.I.
57,1901,Henry Smith,House,MI,Republican,1856-06-02,1856.0,44.0,Pre-G.I.
58,1903,Henry Smith,House,MI,Republican,1856-06-02,1856.0,46.0,Pre-G.I.
57,1901,Charles Snodgrass,House,TN,Democrat,1866-12-28,1866.0,34.0,Pre-G.I.
58,1903,Charles Snodgrass,House,TN,Democrat,1866-12-28,1866.0,36.0,Pre-G.I.
57,1901,William Stark,House,NE,Populist,1853-07-29,1853.0,47.0,Pre-G.I.
58,1903,William Stark,House,NE,Populist,1853-07-29,1853.0,49.0,Pre-G.I.
57,1901,George Steele,House,IN,Republican,1839-12-13,1839.0,61.0,Pre-G.I.
58,1903,George Steele,House,IN,Republican,1839-12-13,1839.0,63.0,Pre-G.I.
57,1901,James Stewart,House,NJ,Republican,1851-06-15,1851.0,49.0,Pre-G.I.
58,1903,James Stewart,House,NJ,Republican,1851-06-15,1851.0,51.0,Pre-G.I.
57,1901,John Stewart,House,NY,Republican,1853-10-20,1853.0,47.0,Pre-G.I.
58,1903,John Stewart,House,NY,Republican,1853-10-20,1853.0,49.0,Pre-G.I.
57,1901,James Stokes,House,SC,Democrat,1853-12-12,1853.0,47.0,Pre-G.I.
58,1903,James Stokes,House,SC,Democrat,1853-12-12,1853.0,49.0,Pre-G.I.
57,1901,Frederic Storm,House,NY,Republican,1844-07-02,1844.0,56.0,Pre-G.I.
58,1903,Frederic Storm,House,NY,Republican,1844-07-02,1844.0,58.0,Pre-G.I.
57,1901,Edward Swann,House,NY,Democrat,1862-03-10,1862.0,38.0,Pre-G.I.
58,1903,Edward Swann,House,NY,Democrat,1862-03-10,1862.0,40.0,Pre-G.I.
57,1901,William Talbert,House,SC,Democrat,1846-10-06,1846.0,54.0,Pre-G.I.
58,1903,William Talbert,House,SC,Democrat,1846-10-06,1846.0,56.0,Pre-G.I.
57,1901,Robert Tayler,House,OH,Republican,1852-11-26,1852.0,48.0,Pre-G.I.
58,1903,Robert Tayler,House,OH,Republican,1852-11-26,1852.0,50.0,Pre-G.I.
57,1901,Arthur Tompkins,House,NY,Republican,1865-08-26,1865.0,35.0,Pre-G.I.
58,1903,Arthur Tompkins,House,NY,Republican,1865-08-26,1865.0,37.0,Pre-G.I.
57,1901,Emmett Tompkins,House,OH,Republican,1853-09-01,1853.0,47.0,Pre-G.I.
58,1903,Emmett Tompkins,House,OH,Republican,1853-09-01,1853.0,49.0,Pre-G.I.
57,1901,George Wagoner,House,MO,Republican,1863-09-03,1863.0,37.0,Pre-G.I.
58,1903,George Wagoner,House,MO,Republican,1863-09-03,1863.0,39.0,Pre-G.I.
57,1901,Edgar Weeks,House,MI,Republican,1839-08-03,1839.0,61.0,Pre-G.I.
58,1903,Edgar Weeks,House,MI,Republican,1839-08-03,1839.0,63.0,Pre-G.I.
57,1901,Charles Wheeler,House,KY,Democrat,1863-04-18,1863.0,37.0,Pre-G.I.
58,1903,Charles Wheeler,House,KY,Democrat,1863-04-18,1863.0,39.0,Pre-G.I.
57,1901,James White,House,KY,Democrat,1842-06-06,1842.0,58.0,Pre-G.I.
58,1903,James White,House,KY,Democrat,1842-06-06,1842.0,60.0,Pre-G.I.
57,1901,Robert Wilcox,House,HI,,1855-02-15,1855.0,45.0,Pre-G.I.
58,1903,Robert Wilcox,House,HI,,1855-02-15,1855.0,47.0,Pre-G.I.
57,1901,Samuel Woods,House,CA,Republican,1845-09-19,1845.0,55.0,Pre-G.I.
58,1903,Samuel Woods,House,CA,Republican,1845-09-19,1845.0,57.0,Pre-G.I.
57,1901,Dudley Wooten,House,TX,Democrat,1860-06-19,1860.0,40.0,Pre-G.I.
58,1903,Dudley Wooten,House,TX,Democrat,1860-06-19,1860.0,42.0,Pre-G.I.
57,1901,James Young,House,PA,Republican,1847-03-10,1847.0,53.0,Pre-G.I.
58,1903,James Young,House,PA,Republican,1847-03-10,1847.0,55.0,Pre-G.I.
57,1901,Russell Alger,Senate,MI,Republican,1836-02-27,1836.0,64.0,Pre-G.I.
58,1903,Russell Alger,Senate,MI,Republican,1836-02-27,1836.0,66.0,Pre-G.I.
59,1905,Russell Alger,Senate,MI,Republican,1836-02-27,1836.0,68.0,Pre-G.I.
60,1907,Russell Alger,Senate,MI,Republican,1836-02-27,1836.0,70.0,Pre-G.I.
57,1901,John Dryden,Senate,NJ,Republican,1839-08-07,1839.0,61.0,Pre-G.I.
58,1903,John Dryden,Senate,NJ,Republican,1839-08-07,1839.0,63.0,Pre-G.I.
59,1905,John Dryden,Senate,NJ,Republican,1839-08-07,1839.0,65.0,Pre-G.I.
60,1907,John Dryden,Senate,NJ,Republican,1839-08-07,1839.0,67.0,Pre-G.I.
57,1901,James Allee,Senate,DE,Republican,1857-12-02,1857.0,43.0,Pre-G.I.
58,1903,James Allee,Senate,DE,Republican,1857-12-02,1857.0,45.0,Pre-G.I.
59,1905,James Allee,Senate,DE,Republican,1857-12-02,1857.0,47.0,Pre-G.I.
60,1907,James Allee,Senate,DE,Republican,1857-12-02,1857.0,49.0,Pre-G.I.
57,1901,William Allison,Senate,IA,Republican,1829-03-02,1829.0,71.0,Pre-G.I.
58,1903,William Allison,Senate,IA,Republican,1829-03-02,1829.0,73.0,Pre-G.I.
59,1905,William Allison,Senate,IA,Republican,1829-03-02,1829.0,75.0,Pre-G.I.
60,1907,William Allison,Senate,IA,Republican,1829-03-02,1829.0,77.0,Pre-G.I.
61,1909,William Allison,Senate,IA,Republican,1829-03-02,1829.0,79.0,Pre-G.I.
57,1901,Levi Ankeny,Senate,WA,Republican,1844-08-01,1844.0,56.0,Pre-G.I.
58,1903,Levi Ankeny,Senate,WA,Republican,1844-08-01,1844.0,58.0,Pre-G.I.
59,1905,Levi Ankeny,Senate,WA,Republican,1844-08-01,1844.0,60.0,Pre-G.I.
60,1907,Levi Ankeny,Senate,WA,Republican,1844-08-01,1844.0,62.0,Pre-G.I.
61,1909,Levi Ankeny,Senate,WA,Republican,1844-08-01,1844.0,64.0,Pre-G.I.
57,1901,De Badger,House,OH,Democrat,1858-08-07,1858.0,42.0,Pre-G.I.
58,1903,De Badger,House,OH,Democrat,1858-08-07,1858.0,44.0,Pre-G.I.
59,1905,De Badger,House,OH,Democrat,1858-08-07,1858.0,46.0,Pre-G.I.
57,1901,Robert Baker,House,NY,Democrat,,,,Unknown
58,1903,Robert Baker,House,NY,Democrat,,,,Unknown
59,1905,Robert Baker,House,NY,Democrat,,,,Unknown
57,1901,Thomas Ball,House,TX,Democrat,1859-01-14,1859.0,41.0,Pre-G.I.
58,1903,Thomas Ball,House,TX,Democrat,1859-01-14,1859.0,43.0,Pre-G.I.
59,1905,Thomas Ball,House,TX,Democrat,1859-01-14,1859.0,45.0,Pre-G.I.
57,1901,Edward Bassett,House,NY,Democrat,1863-02-07,1863.0,37.0,Pre-G.I.
58,1903,Edward Bassett,House,NY,Democrat,1863-02-07,1863.0,39.0,Pre-G.I.
59,1905,Edward Bassett,House,NY,Democrat,1863-02-07,1863.0,41.0,Pre-G.I.
57,1901,Theodore Bell,House,CA,Democrat,1872-07-25,1872.0,28.0,Pre-G.I.
58,1903,Theodore Bell,House,CA,Democrat,1872-07-25,1872.0,30.0,Pre-G.I.
59,1905,Theodore Bell,House,CA,Democrat,1872-07-25,1872.0,32.0,Pre-G.I.
57,1901,Allan Benny,House,NJ,Democrat,1867-07-12,1867.0,33.0,Pre-G.I.
58,1903,Allan Benny,House,NJ,Democrat,1867-07-12,1867.0,35.0,Pre-G.I.
59,1905,Allan Benny,House,NJ,Democrat,1867-07-12,1867.0,37.0,Pre-G.I.
57,1901,Maecenas Benton,House,MO,Democrat,1848-01-29,1848.0,52.0,Pre-G.I.
58,1903,Maecenas Benton,House,MO,Democrat,1848-01-29,1848.0,54.0,Pre-G.I.
59,1905,Maecenas Benton,House,MO,Democrat,1848-01-29,1848.0,56.0,Pre-G.I.
57,1901,Vincent Boreing,House,KY,Republican,1839-11-24,1839.0,61.0,Pre-G.I.
58,1903,Vincent Boreing,House,KY,Republican,1839-11-24,1839.0,63.0,Pre-G.I.
59,1905,Vincent Boreing,House,KY,Republican,1839-11-24,1839.0,65.0,Pre-G.I.
57,1901,Phanor Breazeale,House,LA,Democrat,1858-12-29,1858.0,42.0,Pre-G.I.
58,1903,Phanor Breazeale,House,LA,Democrat,1858-12-29,1858.0,44.0,Pre-G.I.
59,1905,Phanor Breazeale,House,LA,Democrat,1858-12-29,1858.0,46.0,Pre-G.I.
57,1901,James Brown,House,PA,Ind. Republican,1844-07-14,1844.0,56.0,Pre-G.I.
58,1903,James Brown,House,PA,Ind. Republican,1844-07-14,1844.0,58.0,Pre-G.I.
59,1905,James Brown,House,PA,Ind. Republican,1844-07-14,1844.0,60.0,Pre-G.I.
57,1901,Henry Burk,House,PA,Republican,1850-09-26,1850.0,50.0,Pre-G.I.
58,1903,Henry Burk,House,PA,Republican,1850-09-26,1850.0,52.0,Pre-G.I.
59,1905,Henry Burk,House,PA,Republican,1850-09-26,1850.0,54.0,Pre-G.I.
57,1901,James Butler,House,MO,Democrat,1862-08-29,1862.0,38.0,Pre-G.I.
58,1903,James Butler,House,MO,Democrat,1862-08-29,1862.0,40.0,Pre-G.I.
59,1905,James Butler,House,MO,Democrat,1862-08-29,1862.0,42.0,Pre-G.I.
57,1901,John Cassingham,House,OH,Democrat,1840-06-22,1840.0,60.0,Pre-G.I.
58,1903,John Cassingham,House,OH,Democrat,1840-06-22,1840.0,62.0,Pre-G.I.
59,1905,John Cassingham,House,OH,Democrat,1840-06-22,1840.0,64.0,Pre-G.I.
57,1901,Charles Cochran,House,MO,Democrat,1846-09-27,1846.0,54.0,Pre-G.I.
58,1903,Charles Cochran,House,MO,Democrat,1846-09-27,1846.0,56.0,Pre-G.I.
59,1905,Charles Cochran,House,MO,Democrat,1846-09-27,1846.0,58.0,Pre-G.I.
57,1901,William Connell,House,PA,Republican,1827-09-10,1827.0,73.0,Pre-G.I.
58,1903,William Connell,House,PA,Republican,1827-09-10,1827.0,75.0,Pre-G.I.
59,1905,William Connell,House,PA,Republican,1827-09-10,1827.0,77.0,Pre-G.I.
57,1901,William Cowherd,House,MO,Democrat,1860-09-01,1860.0,40.0,Pre-G.I.
58,1903,William Cowherd,House,MO,Democrat,1860-09-01,1860.0,42.0,Pre-G.I.
59,1905,William Cowherd,House,MO,Democrat,1860-09-01,1860.0,44.0,Pre-G.I.
57,1901,George Croft,House,SC,Democrat,1846-12-20,1846.0,54.0,Pre-G.I.
58,1903,George Croft,House,SC,Democrat,1846-12-20,1846.0,56.0,Pre-G.I.
59,1905,George Croft,House,SC,Democrat,1846-12-20,1846.0,58.0,Pre-G.I.
57,1901,Theodore Croft,House,SC,Democrat,1874-11-26,1874.0,26.0,Pre-G.I.
58,1903,Theodore Croft,House,SC,Democrat,1874-11-26,1874.0,28.0,Pre-G.I.
59,1905,Theodore Croft,House,SC,Democrat,1874-11-26,1874.0,30.0,Pre-G.I.
57,1901,Joseph Crowley,House,IL,Democrat,1858-07-19,1858.0,42.0,Pre-G.I.
58,1903,Joseph Crowley,House,IL,Democrat,1858-07-19,1858.0,44.0,Pre-G.I.
59,1905,Joseph Crowley,House,IL,Democrat,1858-07-19,1858.0,46.0,Pre-G.I.
57,1901,Milton Daniels,House,CA,Republican,1838-04-18,1838.0,62.0,Pre-G.I.
58,1903,Milton Daniels,House,CA,Republican,1838-04-18,1838.0,64.0,Pre-G.I.
59,1905,Milton Daniels,House,CA,Republican,1838-04-18,1838.0,66.0,Pre-G.I.
57,1901,Robert Davis,House,FL,Democrat,1849-03-15,1849.0,51.0,Pre-G.I.
58,1903,Robert Davis,House,FL,Democrat,1849-03-15,1849.0,53.0,Pre-G.I.
59,1905,Robert Davis,House,FL,Democrat,1849-03-15,1849.0,55.0,Pre-G.I.
57,1901,Federico Degetau,House,PR,Republican,1862-12-05,1862.0,38.0,Pre-G.I.
58,1903,Federico Degetau,House,PR,Republican,1862-12-05,1862.0,40.0,Pre-G.I.
59,1905,Federico Degetau,House,PR,Republican,1862-12-05,1862.0,42.0,Pre-G.I.
57,1901,James Denny,House,MD,Democrat,1838-11-20,1838.0,62.0,Pre-G.I.
58,1903,James Denny,House,MD,Democrat,1838-11-20,1838.0,64.0,Pre-G.I.
59,1905,James Denny,House,MD,Democrat,1838-11-20,1838.0,66.0,Pre-G.I.
57,1901,Charles Dickerman,House,PA,Democrat,1843-02-03,1843.0,57.0,Pre-G.I.
58,1903,Charles Dickerman,House,PA,Democrat,1843-02-03,1843.0,59.0,Pre-G.I.
59,1905,Charles Dickerman,House,PA,Democrat,1843-02-03,1843.0,61.0,Pre-G.I.
57,1901,Hugh Dinsmore,House,AR,Democrat,1850-12-24,1850.0,50.0,Pre-G.I.
58,1903,Hugh Dinsmore,House,AR,Democrat,1850-12-24,1850.0,52.0,Pre-G.I.
59,1905,Hugh Dinsmore,House,AR,Democrat,1850-12-24,1850.0,54.0,Pre-G.I.
57,1901,John Dougherty,House,MO,Democrat,1857-02-25,1857.0,43.0,Pre-G.I.
58,1903,John Dougherty,House,MO,Democrat,1857-02-25,1857.0,45.0,Pre-G.I.
59,1905,John Dougherty,House,MO,Democrat,1857-02-25,1857.0,47.0,Pre-G.I.
57,1901,William Douglas,House,NY,Republican,1853-12-05,1853.0,47.0,Pre-G.I.
58,1903,William Douglas,House,NY,Republican,1853-12-05,1853.0,49.0,Pre-G.I.
59,1905,William Douglas,House,NY,Republican,1853-12-05,1853.0,51.0,Pre-G.I.
57,1901,Martin Emerich,House,IL,Democrat,1846-04-27,1846.0,54.0,Pre-G.I.
58,1903,Martin Emerich,House,IL,Democrat,1846-04-27,1846.0,56.0,Pre-G.I.
59,1905,Martin Emerich,House,IL,Democrat,1846-04-27,1846.0,58.0,Pre-G.I.
57,1901,Alvin Evans,House,PA,Republican,1845-10-04,1845.0,55.0,Pre-G.I.
58,1903,Alvin Evans,House,PA,Republican,1845-10-04,1845.0,57.0,Pre-G.I.
59,1905,Alvin Evans,House,PA,Republican,1845-10-04,1845.0,59.0,Pre-G.I.
57,1901,Charles Fairbanks,Senate,IN,Republican,1852-05-11,1852.0,48.0,Pre-G.I.
58,1903,Charles Fairbanks,Senate,IN,Republican,1852-05-11,1852.0,50.0,Pre-G.I.
59,1905,Charles Fairbanks,Senate,IN,Republican,1852-05-11,1852.0,52.0,Pre-G.I.
57,1901,Morgan Fitzpatrick,House,TN,Democrat,1868-10-29,1868.0,32.0,Pre-G.I.
58,1903,Morgan Fitzpatrick,House,TN,Democrat,1868-10-29,1868.0,34.0,Pre-G.I.
59,1905,Morgan Fitzpatrick,House,TN,Democrat,1868-10-29,1868.0,36.0,Pre-G.I.
57,1901,Robert Foerderer,House,PA,Republican,1860-05-16,1860.0,40.0,Pre-G.I.
58,1903,Robert Foerderer,House,PA,Republican,1860-05-16,1860.0,42.0,Pre-G.I.
59,1905,Robert Foerderer,House,PA,Republican,1860-05-16,1860.0,44.0,Pre-G.I.
57,1901,Joseph Foraker,Senate,OH,Republican,1846-07-05,1846.0,54.0,Pre-G.I.
58,1903,Joseph Foraker,Senate,OH,Republican,1846-07-05,1846.0,56.0,Pre-G.I.
59,1905,Joseph Foraker,Senate,OH,Republican,1846-07-05,1846.0,58.0,Pre-G.I.
60,1907,Joseph Foraker,Senate,OH,Republican,1846-07-05,1846.0,60.0,Pre-G.I.
61,1909,Joseph Foraker,Senate,OH,Republican,1846-07-05,1846.0,62.0,Pre-G.I.
57,1901,George Foster,House,IL,Democrat,1858-04-03,1858.0,42.0,Pre-G.I.
58,1903,George Foster,House,IL,Democrat,1858-04-03,1858.0,44.0,Pre-G.I.
59,1905,George Foster,House,IL,Democrat,1858-04-03,1858.0,46.0,Pre-G.I.
57,1901,Charles Fulton,Senate,OR,Republican,1853-08-24,1853.0,47.0,Pre-G.I.
58,1903,Charles Fulton,Senate,OR,Republican,1853-08-24,1853.0,49.0,Pre-G.I.
59,1905,Charles Fulton,Senate,OR,Republican,1853-08-24,1853.0,51.0,Pre-G.I.
60,1907,Charles Fulton,Senate,OR,Republican,1853-08-24,1853.0,53.0,Pre-G.I.
61,1909,Charles Fulton,Senate,OR,Republican,1853-08-24,1853.0,55.0,Pre-G.I.
57,1901,Henry Gibson,House,TN,Republican,1837-12-24,1837.0,63.0,Pre-G.I.
58,1903,Henry Gibson,House,TN,Republican,1837-12-24,1837.0,65.0,Pre-G.I.
59,1905,Henry Gibson,House,TN,Republican,1837-12-24,1837.0,67.0,Pre-G.I.
57,1901,Joseph Gill,House,OH,Republican,1846-09-21,1846.0,54.0,Pre-G.I.
58,1903,Joseph Gill,House,OH,Republican,1846-09-21,1846.0,56.0,Pre-G.I.
59,1905,Joseph Gill,House,OH,Republican,1846-09-21,1846.0,58.0,Pre-G.I.
57,1901,Charles Gillet,House,NY,Republican,1840-11-26,1840.0,60.0,Pre-G.I.
58,1903,Charles Gillet,House,NY,Republican,1840-11-26,1840.0,62.0,Pre-G.I.
59,1905,Charles Gillet,House,NY,Republican,1840-11-26,1840.0,64.0,Pre-G.I.
57,1901,Daniel Gooch,House,KY,Democrat,1853-10-28,1853.0,47.0,Pre-G.I.
58,1903,Daniel Gooch,House,KY,Democrat,1853-10-28,1853.0,49.0,Pre-G.I.
59,1905,Daniel Gooch,House,KY,Democrat,1853-10-28,1853.0,51.0,Pre-G.I.
57,1901,Arthur Gorman,Senate,MD,Democrat,1839-03-11,1839.0,61.0,Pre-G.I.
58,1903,Arthur Gorman,Senate,MD,Democrat,1839-03-11,1839.0,63.0,Pre-G.I.
59,1905,Arthur Gorman,Senate,MD,Democrat,1839-03-11,1839.0,65.0,Pre-G.I.
60,1907,Arthur Gorman,Senate,MD,Democrat,1839-03-11,1839.0,67.0,Pre-G.I.
57,1901,Francis Griffith,House,IN,Democrat,1849-08-21,1849.0,51.0,Pre-G.I.
58,1903,Francis Griffith,House,IN,Democrat,1849-08-21,1849.0,53.0,Pre-G.I.
59,1905,Francis Griffith,House,IN,Democrat,1849-08-21,1849.0,55.0,Pre-G.I.
57,1901,Henry Hansbrough,Senate,ND,Republican,1848-01-30,1848.0,52.0,Pre-G.I.
58,1903,Henry Hansbrough,Senate,ND,Republican,1848-01-30,1848.0,54.0,Pre-G.I.
59,1905,Henry Hansbrough,Senate,ND,Republican,1848-01-30,1848.0,56.0,Pre-G.I.
60,1907,Henry Hansbrough,Senate,ND,Republican,1848-01-30,1848.0,58.0,Pre-G.I.
61,1909,Henry Hansbrough,Senate,ND,Republican,1848-01-30,1848.0,60.0,Pre-G.I.
57,1901,Charles Hildebrant,House,OH,Republican,1864-10-17,1864.0,36.0,Pre-G.I.
58,1903,Charles Hildebrant,House,OH,Republican,1864-10-17,1864.0,38.0,Pre-G.I.
59,1905,Charles Hildebrant,House,OH,Republican,1864-10-17,1864.0,40.0,Pre-G.I.
57,1901,Albert Hopkins,House,IL,Republican,1846-08-15,1846.0,54.0,Pre-G.I.
